name,subscribers,views,uploads
Cartoon Network,3571762,3374207995,9876
Wave Music - Bhojpuri,6133550,3379150048,9987
Deji,9701327,3382625055,10309
Telemundo,5410907,3383609663,10313
MarkRonsonVEVO,3978658,3385018974,10323
HikakinGames,3831655,3392507452,10467
뽀로로(Pororo),2631227,3398767467,10515
KidsTV123,2828730,3410169278,10626
ABS-CBN News,4545223,3420909679,10682
Howcast,6825517,3424536442,10696
SuperMarioLogan,6284767,3429851617,10714
Warner Bros. Pictures,5956287,3432994097,10800
PTXofficial,15520551,3436582892,10858
ibighit,16924523,3437613314,10944
littlemixVEVO,8387497,3438825040,10968
Bratayley,6761228,3441670583,11107
AvrilLavigneVEVO,7262763,3448693882,11182
50CentVEVO,4718895,3464225247,11237
Cia. Daniel Saboya,12287090,3495074680,11524
The Late Show with Stephen Colbert,4834885,3498365577,11638
Hasbro,2646160,3506432060,11793
Wesley Safadão,7877716,3514115865,11865
TazerCraft,10218519,3515548318,11897
BeckyGVEVO,6658776,3518844458,11897
Comedy Central,6913518,3518912919,11997
Talking Tom,7316952,3520693782,12003
ELLO,3171986,3522077192,12095
Toy Genie Surprises,5161012,3523137301,12219
Wow Kidz,5241934,3537059454,12233
SonyMusicSouthVEVO,4577095,3540450188,12258
Lizos Music,3289111,3555452040,12282
Luccas Neto,18703101,3564747380,12284
EvanTubeHD,5764155,3566555551,12317
DEL Records,4726416,3573270201,12463
CNN,4686757,3574418617,12492
justintimberlakeVEVO,6771155,3576006435,12510
ThaiCh8 : ช่อง 8,4830567,3581877042,12556
TOYS on the go!,5181703,3593162117,12571
prenses elif,2450645,3597618217,12661
theRadBrad,9277700,3600840629,12746
W2S,13087509,3601385628,12755
GunsNRosesVEVO,4939443,3610207489,12892
HolaSoyGerman.,34480357,3617584451,12902
Clevver News,4276640,3636488231,12927
JessieJVEVO,6972498,3643059946,12942
Osman Vargas,3463566,3661895184,12959
Enes Batur,8427099,3675163152,12971
Jorge e Mateus Oficial,7865077,3677335841,12979
Vijay Television,6456081,3686308830,13014
HaAshVEVO,4159780,3687360151,13068
AAAjoken toys,2883199,3702280518,13104
Angry Birds,2577647,3718848349,13148
toyorbabytv,5758203,3726769590,13165
"せんももあいしーCh Sen,…",3727952,3769698238,13232
SSundee,9224598,3777890297,13367
Wassabi,11113619,3811806180,13395
Mr Bean,9261717,3828620969,13398
BlackEyedPeasVEVO,4095226,3829244190,13468
Neo-Saban Power Rangers,3549927,3847340302,13546
Stone Music Entertainment,5116532,3865093349,13547
nigahiga,21236600,3866472711,13570
Aditya Music,5940275,3871453495,13658
mmoshaya,6832523,3881188263,13765
Clean Bandit,6067950,3889083754,13808
Ali-A,14847336,3890903315,13869
MBCkpop,5084929,3893045917,13966
Come Play With Me,4013370,3897267590,14133
DaniRep | +6 Vídeos Diarios De GTA…,7848629,3903578370,14307
OneRepublicVEVO,6005945,3917713663,14328
Infobells - Hindi,7546139,3919961629,14374
MrSuicideSheep,9972603,3933001232,14396
TheEngineeringFamily,2856775,3937497827,14407
Little Baby Bum en Español,6598377,3943327427,14460
Logan Paul Vlogs,18487595,3981804622,14493
packattack04082,2926446,3985485513,14632
ArkivaShqip,2563442,3987315817,14643
Toys Unlimited,5936545,4000941387,14680
SamSmithWorldVEVO,6959214,4104419248,14690
PinkVEVO,7650081,4115264804,14718
Gaane Sune Ansune,9177850,4124067978,14744
ครู นกเล็ก,4525326,4129499307,14839
Barcroft TV,5303195,4163257751,14918
etvteluguindia,4560715,4163302219,14974
toycantando,8368583,4163736216,15173
CNCOVEVO,6246421,4171381231,15197
fixiki,3739482,4189627421,15340
DemiLovatoVEVO,12156723,4193478206,15345
Antena 3,3856456,4195576436,15406
BuzzFeedBlue,8870101,4199495678,15421
Porta dos Fundos,14802776,4218570476,15517
Boyce Avenue,11715336,4220875406,15535
T-Series Bhakti Sagar,10796918,4220899885,15672
shane,16966855,4241490038,15802
ABC News,4406595,4274525661,15907
eltrece,4386345,4279834573,16012
RickyMartinVEVO,4206656,4288002050,16045
Hear This Music,8453220,4298092532,16119
GameGrumps,4810053,4315943573,16226
Toy Trains 4u,3225739,4331149495,16299
Just For Laughs Gags,7985983,4340439049,16487
Pocoyo,5434099,4355275516,16519
EllieGouldingVEVO,8145497,4355601745,16679
LooLoo Kids - Nursery Rhymes and…,10813220,4362878210,17074
Machinima,12462363,4366599198,17147
The Young Turks,4163102,4380447114,17418
BritneySpearsVEVO,5247356,4422204720,17618
Mnet K-POP,8046493,4436534481,17808
Felipe Neto,25069826,4455604361,17891
La Granja de Zenón,8781935,4473966039,17959
KSI,19631845,4491304033,18006
Vat19,5560302,4496648188,18103
Mother Goose Club Playhouse,3281615,4543258678,18326
Барбоскины,3744139,4544405185,18762
Kontor.TV,4853178,4578123044,18926
rsfriends,6441704,4579141202,19022
Pina Records,8053378,4579379824,19030
Tips Official,10384600,4589770470,19154
JesseAndMike,6132965,4615275531,19293
Guava Juice,11524140,4631090552,19358
Good Mythical Morning,14137878,4658271692,19447
Alan Walker,17225892,4666424253,19471
The Late Late Show with James…,16032156,4718424990,19952
Skrillex,17951538,4728194776,20417
Saturday Night Live,6436457,4744558944,21001
BIGBANG,9998464,4756874954,21065
jypentertainment,9509594,4761221692,21362
Rajshri,8808619,4772954260,21381
Shemaroo,10846501,4795061785,21443
RomanAtwoodVlogs,14872281,4797790703,21632
Just4fun290,2695708,4820922981,21779
Team Coco,6387141,4862689027,22207
Gallina Pintadita,6136499,4866114389,22312
NaoFun Toys,9515204,4889864688,22339
FailArmy,14136558,4894420827,22484
DrakeVEVO,9987454,4908039128,22695
POPS Kids,5621106,4908451376,22800
NoCopyrightSounds,18178014,4912160820,22803
BBC,5165960,4937488364,23124
Jake Paul,16902261,4939708131,23271
MattyBRaps,10659754,4951593875,23461
NBA,9729551,4980526055,23504
Charlie Puth,12768568,4986609952,23588
Kan & Aki's CHANNEL,2329068,4995638741,23680
Videogyan 3D Rhymes - Nursery…,6372720,5005584061,23695
Cat Music,4962035,5026581136,23803
TheWillyrex,14570953,5071006068,23969
ShawnMendesVEVO,11576519,5074341586,24236
KanalD,3495070,5091658907,24260
Jason Derulo,10247253,5133718775,24287
HikakinTV,6544181,5141974207,24763
الرماس ميوزك,8368289,5172463467,25101
Henrique e Juliano,7949807,5179163640,25306
BillionSurpriseToys - Nursery…,16271451,5183283439,25391
MBCentertainment,4030820,5187454046,25580
ImagineDragonsVEVO,10753521,5191219894,25708
Sesame Street,4043040,5203293409,25709
KBS World TV,7390999,5223168496,26008
SevenSuperGirls,9038535,5239447293,26768
Teremok TV,4265037,5250235184,27103
Marília Mendonça,9254263,5295016523,27239
SQUEEZIE,11445353,5304390859,27261
TotoyKids,10731825,5320123608,27323
MeghanTrainorVEVO,8855711,5328137152,27826
The X Factor UK,6737396,5351304371,28132
Annoying Orange,7542219,5360497422,28157
FifthHarmonyVEVO,10449981,5372162435,28271
T-Series Apna Punjab,10055513,5384101851,28663
DisneyJuniorUK,4581188,5385287373,28738
キッズライン♡Kids Line,6421915,5406199624,28825
はじめしゃちょー（hajime）…,6880324,5414528635,29094
Fischer's-フィッシャーズ-,5015503,5418686430,29195
Inside Edition,4391875,5542203386,30100
LadyGagaVEVO,9461329,5562639871,30243
AviciiOfficialVEVO,11667519,5565707967,30272
michaeljacksonVEVO,8529288,5616336614,30404
Mejores Juguetes,8762986,5623751087,30462
Rooster Teeth,9564018,5626333315,30735
JenniferLopezVEVO,7405915,5633320640,31092
Miss Katy,9684269,5704760485,31100
Rotana,8539250,5738075498,31145
Pinkfong! Kids' Songs & Stories,10538694,5761524025,31201
Daddy Yankee,16490453,5770555736,31487
POPS MUSIC,5620849,5783417467,31607
NickiMinajAtVEVO,13518268,5784320251,32124
Mister Max,8674860,5793558805,32174
HobbyKidsTV,3215705,5825849043,32503
Badabun,23603062,5860444053,32535
TheRichest,11804909,5866949648,32887
Major Lazer,11251137,5904552350,33586
Mother Goose Club,4913845,6005386413,33626
AuthenticGames,15018366,6057239871,33882
Dude Perfect,34489432,6095981611,35135
enchufetv,18107011,6124740074,35887
Linkin Park,12586430,6185387985,36756
avex,4184884,6194595714,37136
SonyMusicIndiaVEVO,13215636,6215499269,37314
Ultra Bollywood,10490425,6239740374,37547
GRAMMY GOLD OFFICIAL,7385239,6480263464,37648
FUNnel Vision,6668267,6505882342,37993
Jimmy Kimmel Live,12820630,6534665554,38396
CollegeHumor,13313522,6545367048,39175
Shemaroo Filmi Gaane,14469618,6585569190,39806
SiaVEVO,10579862,6599433518,40464
SelenaGomezVEVO,15688167,6641996592,40599
rezendeevil,19251064,6724579643,40763
Webs & Tiaras - Toy Monster…,7203358,6727576995,40768
Britain's Got Talent,10917075,6736575829,40872
Sony Music India,15862389,6738087055,41034
TheWeekndVEVO,11386718,6743491448,42027
Лунтик,3288601,6790620554,42373
stampylonghead,9049638,6797814265,42551
Sandaroo Kids [DisneyCarToys],6096606,6841746256,42962
elrubiusOMG,30796414,6870520811,43216
RomeoSantosVEVO,9198180,6898631721,43468
officialpsy,12218000,6904034520,43526
DisneyMusicVEVO,11055805,6910079660,43754
Fernanfloo,29325333,6961274106,44863
Turma da Mônica,8831316,6994765647,46101
FBE,17927894,7029613955,46183
ChrisBrownVEVO,12741051,7241517056,46419
RsiamMusic :…,11037799,7248944248,46566
YRF,13419831,7280286813,47002
ChainsmokersVEVO,12482234,7310645610,47317
GMA Network,6270681,7373478009,47805
PitbullVEVO,10165068,7396809370,48139
AdeleVEVO,16270830,7414111263,48516
CKN Toys,8816598,7498069721,48538
DisneyChannelLA,9774825,7561193043,48641
Genierock,9229278,7597128741,48916
Smosh,23439171,7606645215,49239
GR6 EXPLODE,16813027,7609346952,50924
one31,10878372,7614312491,51490
Atlantic Records,8372200,7657631499,52548
Trap Nation,22331643,7760362155,53494
Speed Records,14903053,7823927253,54821
JuegaGerman,28889480,7825801479,55612
Coldplay,12635238,7881678521,55857
Wiz Khalifa,16079571,7977828657,56157
IGN,10679348,8056294817,56185
LEGO,6207095,8118958980,56420
OneDirectionVEVO,23481196,8280768299,56572
Colors TV,12466776,8354699608,57270
FGTeeV,7910214,8437768629,57325
قناة طيور الجنة |…,9174889,8504219475,57609
5-Minute Crafts,33492951,8587520379,58514
Blu Toys Club Surprise,7003498,8619544370,60513
Eros Now,13820875,8651382337,60814
Ozuna,18824912,8727783225,61222
BeyoncéVEVO,13756259,8783839912,62969
Ultra Music,14813447,9083272850,63152
LuisFonsiVEVO,18753006,9179054584,63174
CookieSwirlC,9213304,9298343650,64019
As/Is,10136755,9350864007,64200
ArianaGrandeVevo,19188513,9364195758,65757
VEGETTA777,23775389,9365416666,66273
Ch3Thailand,11569723,9388600275,66356
CVS 3D Rhymes,14925769,9454820754,67508
CalvinHarrisVEVO,12841749,9509573498,68810
Galinha Pintadinha,13312085,9570884138,69450
SAB TV,11347420,9572788450,69843
Bruno Mars,22429704,9585784755,70114
The Tonight Show Starring Jimmy…,17763660,9668150444,71136
Cocomelon - Nursery Rhymes,19238251,9793305082,71230
Movieclips Trailers,12724237,9833909601,71732
VanossGaming,23590547,9880562011,73616
Fueled By Ramen,11041504,9921804596,73823
David Guetta,18394349,9928572340,74607
Family Fun Pack,7552928,10014750723,76391
jacksepticeye,20279518,10029328079,78042
Markiplier,21770508,10053970560,79184
MalumaVEVO,15164001,10120591416,79497
jbalvinVEVO,14086158,10274251157,79561
NickyJamTV,16120428,10323118073,80773
Maroon5VEVO,15720338,10355362290,81888
Baby Big Mouth,9038516,10463073138,82757
Super Simple Songs - Kids Songs,11419859,10528195079,83475
1theK (원더케이),12918410,10657097331,86158
Wave Music,15899764,10989179147,86872
WORLDSTARHIPHOP,15830098,11102158475,87296
WatchMojo.com,18586234,11155709987,87417
EnriqueIglesiasVEVO,13859359,11245381351,92250
EminemVEVO,26650488,11317532576,93500
SMTOWN,15711312,11614803892,96996
Zee Music Company,23440427,11666909155,98889
PopularMMOs,15359835,11881872033,99544
[토이푸딩] ToyPudding TV,18777612,11920370065,100147
RihannaVEVO,26582805,13103339807,102248
TheEllenShow,27765423,13403860667,102344
Spinnin' Records,22981517,13426887749,109223
GMM GRAMMY OFFICIAL,13426454,13503732638,111520
DanTDM,20198608,13558498013,117623
BuzzFeedVideo,17357278,13969280371,118696
WorkpointOfficial,17687229,14022189654,118990
FunToys Collector Disney Toys…,10718272,14185582037,120243
Ed Sheeran,33961184,14521211040,121387
shakiraVEVO,19689891,14533614800,125240
ChuChu TV Nursery Rhymes & Kids…,19641153,15212759916,129191
TaylorSwiftVEVO,28133287,15476966737,129941
KatyPerryVEVO,26712128,16244535352,130256
El Reino Infantil,15836366,16395683234,132874
Маша и Медведь,16638993,16519985673,142427
Movieclips,17149705,16618094724,151597
ABS-CBN Entertainment,12149206,17202609850,161245
Get Movies,20186240,17362242300,186194
Little Baby Bum - Nursery Rhymes &…,16355206,17470709876,188502
JustinBieberVEVO,34284457,17806717170,200928
PewDiePie,65995310,18684630003,203934
Canal KondZilla,39409726,19291034467,207072
Zee TV,18752951,20869786591,208265
SET India,31180559,22675948293,267649
netd müzik,11373567,23898730764,269065
Ryan ToysReview,16082927,24518098041,335521
WWE,32852346,26273668433,355996
T-Series,61196302,47548839843,422326
